,times,b_scores_add_f10000_maf0.2_cens0.1,b_scores_add_f10000_maf0.2_cens0.4,b_scores_add_f10000_maf0.2_cens0.8,b_scores_add_f10000_maf0.4_cens0.1,b_scores_add_f10000_maf0.4_cens0.4,b_scores_add_f10000_maf0.4_cens0.8,b_scores_add_f1000_maf0.2_cens0.1,b_scores_add_f1000_maf0.2_cens0.4,b_scores_add_f1000_maf0.2_cens0.8,b_scores_add_f1000_maf0.4_cens0.1,b_scores_add_f1000_maf0.4_cens0.4,b_scores_add_f1000_maf0.4_cens0.8,b_scores_add_f100_maf0.2_cens0.1,b_scores_add_f100_maf0.2_cens0.4,b_scores_add_f100_maf0.2_cens0.8,b_scores_add_f100_maf0.4_cens0.1,b_scores_add_f100_maf0.4_cens0.4,b_scores_add_f100_maf0.4_cens0.8,b_scores_epi_f10000_maf0.2_cens0.1,b_scores_epi_f10000_maf0.2_cens0.4,b_scores_epi_f10000_maf0.2_cens0.8,b_scores_epi_f10000_maf0.4_cens0.1,b_scores_epi_f10000_maf0.4_cens0.4,b_scores_epi_f10000_maf0.4_cens0.8,b_scores_epi_f1000_maf0.2_cens0.1,b_scores_epi_f1000_maf0.2_cens0.4,b_scores_epi_f1000_maf0.2_cens0.8,b_scores_epi_f1000_maf0.4_cens0.1,b_scores_epi_f1000_maf0.4_cens0.4,b_scores_epi_f1000_maf0.4_cens0.8,b_scores_epi_f100_maf0.2_cens0.1,b_scores_epi_f100_maf0.2_cens0.4,b_scores_epi_f100_maf0.2_cens0.8,b_scores_epi_f100_maf0.4_cens0.1,b_scores_epi_f100_maf0.4_cens0.4,b_scores_epi_f100_maf0.4_cens0.8,b_scores_het_f10000_maf0.2_cens0.1,b_scores_het_f10000_maf0.2_cens0.4,b_scores_het_f10000_maf0.2_cens0.8,b_scores_het_f10000_maf0.4_cens0.1,b_scores_het_f10000_maf0.4_cens0.4,b_scores_het_f10000_maf0.4_cens0.8,b_scores_het_f1000_maf0.2_cens0.1,b_scores_het_f1000_maf0.2_cens0.4,b_scores_het_f1000_maf0.2_cens0.8,b_scores_het_f1000_maf0.4_cens0.1,b_scores_het_f1000_maf0.4_cens0.4,b_scores_het_f1000_maf0.4_cens0.8,b_scores_het_f100_maf0.2_cens0.1,b_scores_het_f100_maf0.2_cens0.4,b_scores_het_f100_maf0.2_cens0.8,b_scores_het_f100_maf0.4_cens0.1,b_scores_het_f100_maf0.4_cens0.4,b_scores_het_f100_maf0.4_cens0.8,b_scores_me_f10000_maf0.2_cens0.1,b_scores_me_f10000_maf0.2_cens0.4,b_scores_me_f10000_maf0.2_cens0.8,b_scores_me_f10000_maf0.4_cens0.1,b_scores_me_f10000_maf0.4_cens0.4,b_scores_me_f10000_maf0.4_cens0.8,b_scores_me_f1000_maf0.2_cens0.1,b_scores_me_f1000_maf0.2_cens0.4,b_scores_me_f1000_maf0.2_cens0.8,b_scores_me_f1000_maf0.4_cens0.1,b_scores_me_f1000_maf0.4_cens0.4,b_scores_me_f1000_maf0.4_cens0.8,b_scores_me_f100_maf0.2_cens0.1,b_scores_me_f100_maf0.2_cens0.4,b_scores_me_f100_maf0.2_cens0.8,b_scores_me_f100_maf0.4_cens0.1,b_scores_me_f100_maf0.4_cens0.4,b_scores_me_f100_maf0.4_cens0.8
10,11.0,0.005997776840943903,0.0066726032447371,0.4434869603263872,0.002494578534177593,0.09779737484550854,0.0,0.005,0.011057897788561161,0.3211774273553907,0.11865260826260146,0.0908484227066014,0.0,0.005,0.0033372870485611724,0.04800842670589193,0.0050020885547201336,0.0755668873802948,0.005050997564370602,0.07318720987908264,0.036599052837230577,0.017835441987637868,0.10288190509394393,0.05015391109640364,0.014479992393125507,0.12270905818679263,0.24675232131822025,0.05256822388290798,0.04947760552247276,0.1398159687032707,0.029627977169873497,0.08592541260527434,0.08309586515051066,0.030712892324677398,0.09380805399782798,0.029767888941882557,0.008956648720443014,0.25169219145785215,0.01305022580908862,0.01969026563977094,0.01499535178915006,0.003746763935357859,0.20791080128789383,0.006240503070413475,0.03685579680846566,0.20179974184213653,0.253557929837716,0.072510243384038,0.0025,0.27853665094373903,0.005,0.01802374629354685,0.011669086274986133,0.1797687675295853,0.017337078894490474,0.2064297482585642,0.2542411908158273,0.48879867877681404,0.17525962115076416,0.09277703801001351,0.5045769654875177,0.008978285783095199,0.3107341800774345,0.21295027984402384,0.18564113301642787,0.0010011329577008217,0.0171047741267517,0.24064827187189555,0.20434161304505988,0.3159097416863914,0.17834379022798144,0.009922973077752825,0.0
11,12.0,0.007992531553477369,0.008340843787776666,0.4420229056670591,0.01891324331362686,0.13576039119013067,0.0,0.005,0.013076892897304881,0.3257547210541512,0.12727933765453797,0.0994047864152802,0.0,0.00499990378277585,0.003335639880279488,0.05566578852200535,0.0050020885547201336,0.09061680702701955,0.006074266365330222,0.0775211681006972,0.040220573827586696,0.017832320271367767,0.10384222001940546,0.052227224607269015,0.01875957413069254,0.12570044418485804,0.24745803786347081,0.057327156835341,0.05636858256440734,0.14207815589739875,0.03237808737819195,0.08787325948771242,0.09037536396779873,0.030712892324677398,0.12238232256636843,0.0333932893218814,0.00998079038014218,0.2516329690441064,0.013050021593554081,0.01969026564069428,0.01699028402578424,0.006241572304759892,0.2118263533324873,0.007483602797875025,0.04170699816830732,0.20179974184213653,0.2533664607082092,0.08129836749455985,0.0025,0.27825643896575225,0.005,0.0180237612589811,0.008747919618986149,0.18061155904740112,0.027571775663366153,0.19867885467342572,0.25228911497865225,0.5490391832901945,0.17394316139130334,0.10831825912061022,0.5060607245768938,0.01195858543447088,0.31007778793357543,0.2138816619367844,0.1810850798702892,0.002005723393507719,0.021939952301396882,0.23534364294753943,0.20210755594863744,0.3160004771082998,0.1782891764835443,0.01009686590093976,2.763706220268772e-10
12,13.0,0.00898343383692566,0.007506522595286275,0.441518877698056,0.021837963632515882,0.17590430372000712,0.0,0.005,0.014081914532606321,0.33488972109067816,0.13531435363439775,0.10914733688273659,0.0,0.00499973902969165,0.0033271853668252888,0.06227789314908462,0.0066687552213868006,0.09906280555490452,0.007104935155657135,0.08296522112207275,0.07680541866659583,0.0177974564202886,0.10476260289212025,0.05637937320300952,0.0187595770887991,0.12774558270997502,0.24800050388795158,0.06287117544844437,0.060594674947790916,0.14289365249792016,0.0323817710083187,0.08780460588656099,0.10096196881973607,0.030712892324677398,0.19161809317630968,0.0357644777045872,0.011022995742252292,0.2516526064749125,0.01304987407052472,0.0196902656416064,0.017986337547558358,0.009981232509453476,0.2147592084331373,0.008728413254408575,0.04442368387715656,0.20179974184213653,0.25280995357597985,0.08776288263626009,0.0016666666666666668,0.277787048290148,0.005,0.0180237757255629,0.009997883973240626,0.18185469035815224,0.0409614196841919,0.18803091991081292,0.25167581831406616,0.591688504438034,0.1739302018506412,0.12382741690999155,0.5050441252192812,0.012939630183992301,0.309346135965063,0.21795285068158118,0.1791607966401749,0.0020042418630351632,0.03585492047470532,0.2180684742621029,0.19931549064025303,0.3160534324520929,0.1782614931693056,0.01659576060122016,1.7667530035820972e-09
13,14.0,0.01097533427779082,0.006003596141284947,0.44191210545934057,0.0267741681862535,0.20604542777290907,0.0,0.005,0.01509204744684588,0.3461539320034859,0.14590897522667273,0.11348051632531617,0.0,0.0049995334271306004,0.0049728567355577,0.06779652414252593,0.0083375104427736,0.10893788204689174,0.009170722770425502,0.09147241823405913,0.13198871804049545,0.01759673841851137,0.10565997938923419,0.05950555644605944,0.01875958027492458,0.13081492225541372,0.2499319801200519,0.06922467902281865,0.06381325271937698,0.14810167033381832,0.03238383727699485,0.09367486688506746,0.11576297184482769,0.03186613395737072,0.26386984663591473,0.03840015523128024,0.011973189799585221,0.25165854830860623,0.013049814168987862,0.01969026564220966,0.02198129534609472,0.011222938043630327,0.2166665507862596,0.008723140256013374,0.04908615556774694,0.20179974184213653,0.2522440215362254,0.09685527211314501,0.0016666666666666668,0.27690843327420783,0.005,0.018023555040129,0.012489342726458887,0.1835640877226153,0.055747577792139305,0.17934524884528152,0.2515281412989214,0.6246091830044925,0.17287670653981763,0.14361853263220314,0.5051528870899229,0.01391820566472616,0.3077365011720753,0.22523332472993932,0.1743571317199368,0.004018320922486697,0.07413068906434014,0.1960386056698396,0.19623817252577802,0.3160534324520929,0.17824638706351079,0.03521010806595008,0.0012639080837180251
14,15.0,0.01097154766286616,0.009012921103681031,0.44214594120801926,0.029679420475754198,0.23471618506089292,0.0,0.005,0.01509201373934336,0.35359605844281944,0.16091923630421573,0.12002082883636973,0.0,0.004999110076147066,0.0062182824328765,0.07849605669784562,0.0083375104427736,0.11950773285656917,0.009168877575401985,0.09480652342142634,0.15519322763793664,0.020418761853898734,0.10759046811626301,0.060548441251863164,0.01875958269271092,0.13286389873596563,0.2553858489745232,0.07621484809755155,0.07049609786958756,0.1503663376376035,0.03238455925763615,0.09654093357582269,0.1312971898277378,0.03186613395737072,0.23517982323034398,0.038187915013627435,0.011964524746863386,0.25164954184631677,0.013049815476179779,0.01969026602548734,0.02796839700765636,0.01297364678673434,0.22143721152742332,0.009965714099326175,0.0526763125316881,0.20216660291112407,0.25031935525128046,0.10414402362530273,0.0016666666666666668,0.2760107910196308,0.005,0.01802319603866305,0.011983216062161208,0.18838003385734559,0.07456669364809453,0.17338940628289684,0.2496679971114661,0.6385404592107595,0.17237662328235212,0.16615929444514393,0.5052605347277079,0.01588264593827272,0.30650882305567434,0.23159383130128863,0.17048983743959117,0.004012772725090051,0.13570354899492948,0.1874509132069667,0.19119482790231962,0.3160534324520929,0.18024899832549787,0.08294802474139921,0.002021595123043109
15,16.0,0.0109685078343608,0.008994293074787935,0.44070132025200526,0.030641733015254958,0.2586186750405516,0.0,0.005,0.01610344906944048,0.3521932086938665,0.1728735226772821,0.1221890455483278,0.0,0.004997093621125256,0.01292567250533674,0.09315091986880687,0.0083375104427736,0.13027456892104336,0.0123176985745992,0.10176097931947241,0.1784392928250676,0.0328123212106556,0.109571665601116,0.0636814570300138,0.01984322728885228,0.13387555399575565,0.26433923371016077,0.08487115421647053,0.07544605716989582,0.1526792482563915,0.0352201951678131,0.09650775215449471,0.15316885251736495,0.03186613395737072,0.23827115439460975,0.03899889115368106,0.0130182445195733,0.2520114621825441,0.013049815476179779,0.01969026602548734,0.0319536965824727,0.01597636409477342,0.22258112499578958,0.011201889959173775,0.05921491621600926,0.20216660291112407,0.24916681088452575,0.10869360124551433,0.0016666666666666668,0.27360459695377165,0.0025,0.02073351744172995,0.01393906982158285,0.19382008200491882,0.09090553303447058,0.166193084837011,0.24860055095517852,0.6502900001149687,0.17094726736848845,0.1920827560519503,0.5041212606165525,0.01685276402622686,0.30519413999238376,0.23628065805557438,0.16610675912554518,0.005020412859923761,0.22220750814872595,0.16874055478337022,0.1870096319246075,0.3160534324520929,0.18121062553143172,0.12655598173019122,0.0020220153572100543
16,17.0,0.01096612139069842,0.012962994950076601,0.4405240192149472,0.03258946432778334,0.2776477352780278,0.0,0.005,0.01711488747341522,0.35939949118106274,0.18135449076584845,0.12437972212058575,0.0,0.004989425187533095,0.019861856056226597,0.11833107367736545,0.0083375104427736,0.14122636353749235,0.01337908797305214,0.10675015173745361,0.1937155429825,0.07236995185951377,0.11149553392391516,0.0636814268405584,0.01984322857144944,0.13899586178095344,0.26960858741329197,0.08928416328627725,0.07779133193049301,0.15843412434899445,0.03521327332533055,0.09749394210156527,0.17661226320685802,0.03186613395737072,0.25509081649030385,0.04356209146788696,0.013009106946193436,0.25199721208238285,0.01304893778627128,0.01969026602548734,0.03493636784238474,0.025801951586153598,0.22634462608566852,0.012393680538174575,0.06545973855537282,0.20216660291112407,0.24378066734126702,0.11059303198835,0.0016666666666666668,0.26886622275289224,0.0025,0.02067237849652695,0.01588753377385456,0.20171209498618445,0.11034564070524902,0.15661359923808524,0.24613939684738653,0.6465258555451262,0.16946674312467103,0.21608067233547681,0.5032425063618777,0.01978045766825286,0.3049290869060951,0.23493100075775833,0.16285558749466605,0.006022297986016452,0.3240528509886237,0.15564083039059412,0.1849992131700579,0.3160534324520929,0.18119929841870475,0.17727882591396732,0.004062757687591791
17,18.0,0.01196113123349864,0.015898700833775842,0.4405994792126024,0.03355133873342074,0.29114010730305107,0.0,0.005,0.01711488747425726,0.3664270711272841,0.18721888578842252,0.12983899994133466,0.0,0.0059577225475659175,0.02888955620569722,0.15511057408310433,0.0083375104427736,0.15532419801656047,0.01552012057030186,0.10975458068198081,0.20635062948538074,0.1253342956651237,0.11146449999254926,0.06472599994086851,0.01984322975901382,0.14206320548128984,0.2624087359083699,0.09764298132730437,0.08250853829353746,0.16539032509159368,0.03519580559656415,0.09748828631619547,0.20719653972108562,0.03186613395737072,0.24895083495492817,0.04447927474390348,0.015105560806213541,0.2519834747201042,0.013045385439915342,0.01969026602548734,0.03992434796679272,0.03633455333676032,0.2276597002180147,0.01095893397568288,0.07302849065469792,0.20216660291112407,0.22397466833644142,0.11607514275306482,0.0016666666666666668,0.26221909330653387,0.0025,0.0232936878325255,0.02071058783100338,0.20714193090542188,0.12324420102281645,0.14806333633912575,0.24417470998506746,0.6450025903016969,0.1690967525941536,0.24047510071080508,0.5029972832039464,0.02268464701118824,0.3030440164679213,0.24054589207512792,0.16226561585807872,0.01102888435352662,0.43229252396153256,0.14778930968302167,0.18002064282618307,0.3160534324520929,0.18118955743650494,0.21724420057633181,0.00512425896655342
18,19.0,0.01195814986944522,0.02378291903040002,0.4406973495178833,0.03646367862398076,0.3029392955913661,0.0,0.005,0.01812251823279862,0.3693334389494326,0.19605593883623312,0.1320347769471149,0.0,0.00981982247445382,0.045008391020132196,0.19855882851859397,0.0083375104427736,0.16909045559835914,0.017648158834059118,0.10975302272245709,0.21603378566412065,0.19406879267866248,0.11240064619073369,0.06892458931967572,0.02093562237947546,0.14716909577274523,0.2673777721285348,0.10829924426035498,0.08975142318611268,0.18255654151986736,0.03798882678085895,0.09849805806737322,0.2247817503997382,0.03186613395737072,0.2471351297258595,0.04602993787622674,0.017147969938715167,0.2520053408946224,0.01303757689518284,0.01969026602548734,0.045890171744965416,0.05824002321257636,0.23018781146091166,0.017723058121561542,0.07665166803014262,0.20216660291112407,0.18560494670491048,0.12439802118135321,0.0016666666666666668,0.24958832380969884,0.002499993761855,0.028923436489449,0.02550839212562282,0.21336742820673962,0.13701629763675255,0.14115212019100815,0.24394001314809266,0.6396114917409478,0.16796451703517787,0.26111804669960714,0.5024718182660993,0.025548710556627142,0.30227056344804715,0.25345775710312657,0.1614170239974979,0.014966351710489201,0.5246503221872028,0.14627491678473897,0.17527224765458918,0.3160534324520929,0.18118412189253377,0.24272604841878703,0.008136001857704621
19,20.0,0.01195523830777922,0.03353844315552794,0.44078398549226894,0.03839559954470326,0.3140625102898023,5.546376633405645e-13,0.005,0.01913144414712766,0.36950415877951537,0.20440499277827903,0.1342195302065968,0.0,0.013627283975703081,0.07304886549534953,0.24681281673353828,0.0083375104427736,0.17952031190884482,0.019624332811768,0.10975278530057153,0.22420489213763978,0.2708498857794314,0.11338825803014889,0.06998081407881787,0.02202801435111276,0.14815789972158105,0.27026116050183063,0.12036613461116305,0.09659886218989704,0.19986126580552654,0.040873240845958045,0.09950409375749772,0.23344117662304226,0.03186613395737072,0.24434910940294605,0.04659035341518856,0.017134523292025215,0.2522077184534948,0.014034715729820721,0.01969026602548734,0.05086298000042004,0.10264947742719896,0.234388693193061,0.0449992388723866,0.09157789264693512,0.20216660291112407,0.13879671357655957,0.12425639646059608,0.0016666666669122,0.23163653300992082,0.0024999830726228,0.04896109900581075,0.03496186294478182,0.2200486031388687,0.16099824797687132,0.1385640981965392,0.24313379944231323,0.6302095851335919,0.16797550603793068,0.27655219128259273,0.5027814626684135,0.03030180124196278,0.30106783066404375,0.253029592285604,0.1614645705272058,0.01689282288552252,0.5894624127972573,0.14169375962732217,0.1602797245299343,0.3160534324520929,0.1811777720852845,0.25148646723619894,0.0092791847274625
20,21.0,0.01294604500007696,0.04503331821650308,0.44078094445181104,0.040299084668297756,0.32024694322546887,2.8078531706667318e-12,0.005,0.02014289828481062,0.36950415877951537,0.21405231448663214,0.13643244949068983,0.0,0.01826188846090924,0.14209769156680424,0.29824378450688827,0.0083375104427736,0.18711494770576195,0.0207043989548919,0.10975272772478051,0.23167197285594782,0.3428704352331351,0.11732041330567237,0.0699808116929299,0.023128059962629222,0.15326109005724645,0.27191725118668886,0.13031121325648662,0.1106016627140407,0.21714668875569978,0.040860523318998254,0.09950294322597089,0.239261348767778,0.03186613395737072,0.24092057828413171,0.05032369485059653,0.018082769080917403,0.2522002988555422,0.01602408013580994,0.01969026602548734,0.05678148374510884,0.21810834818600155,0.24312226509289117,0.09938636723979019,0.09697621327316477,0.20216660291112407,0.11308890583807132,0.12635467172113937,0.0016666666684758,0.21628792607673603,0.002499969796851585,0.06644975394191635,0.04099785949425268,0.22721778933309794,0.19302988797643525,0.13529907419217485,0.23819725030742292,0.6409228842313491,0.16748503087725125,0.28945235410279657,0.503876400259303,0.03599288109802366,0.2987505581757216,0.26316998657779156,0.16090493097610112,0.01780064478962438,0.6240695331822185,0.13875654626457612,0.15310296903921375,0.3160534324520929,0.1831749662093547,0.25183012428060797,0.01151022396215822
21,22.0,0.01293773680114132,0.055479115538146793,0.43709469744432605,0.04220167173641648,0.3280565011743226,0.001010101037265852,0.005,0.020142898286912462,0.36950415877951537,0.21874728895566403,0.1386429544154212,0.0,0.021827349218137358,0.22815962064305303,0.3345776223749393,0.0083375104427736,0.19573954308195038,0.02174246732720422,0.11076070742194735,0.2376754844695006,0.4159060741980873,0.11830871005409435,0.0720878911458792,0.02312806010978538,0.15525635844494254,0.2724382105007894,0.14023290154648324,0.15322634688335351,0.2330623626910664,0.04665792447766755,0.0994915075304813,0.24280832632642663,0.03186445056793108,0.23970628099048322,0.050207867425884435,0.018007606223575934,0.2521944022005254,0.018004505232017,0.01969026602548734,0.06668176735540282,0.26750534716648067,0.2524671210177033,0.1670156079050123,0.10359607691196779,0.20216660291112407,0.1131147662134753,0.12827614202004387,0.0016666666724822,0.19975141047469708,0.0050028519422555,0.0929487278245464,0.060348136062562764,0.23379857920542452,0.22838615949137075,0.13097327794005115,0.23503680333410423,0.6400822027564033,0.16729445238410662,0.2892971267714586,0.5036455804350114,0.04340699699189416,0.2983813801920774,0.27377128914603305,0.15966292473986443,0.02155267127138864,0.6591379541433676,0.13781805606103167,0.1517863592083924,0.3160534324520929,0.18316469905248073,0.2517398040296887,0.011804196436843101
22,23.0,0.01292610169033126,0.08264240318218914,0.4370990307699197,0.04611229001119436,0.33243822719161653,0.0010101012415604021,0.005,0.020142898288630463,0.36950415877951537,0.22417386001598877,0.13864265503982928,0.0,0.02534335101283932,0.26190980762299754,0.3696670539223315,0.0083375104427736,0.20157043664556396,0.02395102674447246,0.11076070569064356,0.24281361035194093,0.4728593825662912,0.12031259094437104,0.07313722286315942,0.024232417175047,0.15928324573906916,0.27219877952880306,0.14453200095591828,0.23184941059700193,0.24622289260193347,0.0466149839024029,0.0994664890525353,0.24496254563065323,0.03186158811602578,0.23936394238021644,0.052079468370028636,0.01798415661183656,0.25218699195420263,0.0209839948561685,0.01969026602548734,0.07253602363897435,0.2929272106380127,0.2661723323662655,0.2081400222236859,0.11233109007289069,0.20216660291112407,0.1135061607786206,0.12824441491493205,0.0016666666792758333,0.18964093808032995,0.00500244257203805,0.13046314893156108,0.09520858005503512,0.24071478102784108,0.2617366009807317,0.12841185824970003,0.23248132435886731,0.6403616338142322,0.1669476670750204,0.28288282342863635,0.5050926452551354,0.04796407427188798,0.29720243658010753,0.28954452827485705,0.1588708803895997,0.02436036648045092,0.6774205729910491,0.13796264640882067,0.15172554824659168,0.3160534324520929,0.18315185740192014,0.24677304230642724,0.016094222279148102
23,24.0,0.01489336505326062,0.10843474474715073,0.4374077737522971,0.04703779708505016,0.33424802888514754,0.0010101019441418392,0.005,0.020142898289185963,0.36950415877951537,0.2294669029068146,0.13864247061882023,0.0,0.02991744405813308,0.24897914447511815,0.40413161797470293,0.0083372444855396,0.20465840417184222,0.0239335901237099,0.11176850320211103,0.24738163684290243,0.526187348238076,0.12318891938236169,0.0741907311978887,0.024232417340607944,0.16331543916383295,0.2712299516097638,0.15292821324536018,0.25736436144105923,0.25605800767883197,0.04657647703179355,0.09942243603451886,0.24645519404343666,0.03185805154332784,0.23982705193884976,0.05393898367069698,0.01794494384423167,0.25218018129403397,0.022930236992892282,0.01969026602548734,0.08332025388034053,0.32519786316956134,0.26461871375367313,0.23553055367679582,0.11663735160469764,0.20216660291112407,0.11408763774684619,0.13149830347196104,0.0016666666880035665,0.1821664796441078,0.00750439765681725,0.19875917542304467,0.14361418893709932,0.24612580911038542,0.29558366486962034,0.12609336700732335,0.2300090352537932,0.6419914070519637,0.1668535577025671,0.28164313404709296,0.5031464482864039,0.05704418104752408,0.29583917753428784,0.296795127924151,0.158077941163797,0.02991889576024966,0.6876830150925831,0.13694161092977777,0.15075266395390674,0.3160534324520929,0.18376947135903293,0.24708782334367543,0.016401724905592004
24,25.0,0.01685629662225008,0.13398765116456243,0.43747377435000445,0.047967601631112,0.33478848355989815,0.0020202076190184042,0.005,0.020142898289185963,0.3695101053216639,0.23227152503577325,0.13864240765568586,0.0,0.03430253259340662,0.25017839935269964,0.4126481340294047,0.008336790472585067,0.20791108143144896,0.023895410104410382,0.11176781659953679,0.25244542616581017,0.5732319723769593,0.1251821957577266,0.07841397952549074,0.02534009194619206,0.16734459787860287,0.27071611382286653,0.15983819241559405,0.2347139770079602,0.2638458684498376,0.052656804710437904,0.10316473827133474,0.24774717846163888,0.03300275327127802,0.2389192904931921,0.05482010507890578,0.01897957511852744,0.2521717095791943,0.02285385720808198,0.01969026638740802,0.08802251075684324,0.3434100836155094,0.2797316422992358,0.24616512211458966,0.12870642644410774,0.20216660291112407,0.10737581903964707,0.13569617911949755,0.0016666666966475667,0.17701424681845723,0.0066719816028304665,0.26438305758038166,0.1900630561398505,0.24961308339918614,0.3219636081550731,0.12507411715817032,0.22512749054300119,0.6299409820067255,0.16729389568697425,0.2828239350092779,0.5054719895974791,0.061390214254275,0.29395227713542577,0.3022292153614385,0.1577671118617591,0.03429593735438568,0.6966365651877631,0.13697964108864075,0.14960107264711103,0.3160534324520929,0.18476445572272934,0.2394276951504847,0.017718566136597662
25,26.0,0.017820863217075898,0.1556571730252998,0.43766227480243264,0.047931480203557766,0.3395059498846744,0.0030315942533798135,0.005,0.021156969131390722,0.3695101053216639,0.23541745814679538,0.13864240765568586,5.502696749144436e-11,0.03794271481342558,0.27197320184637863,0.4206057113237374,0.0083359415796396,0.21086312795818435,0.0238515377727217,0.11176663142114936,0.2578858137827453,0.6224557653217281,0.1271362141601922,0.07841397813109709,0.0275623155887806,0.17033193651320763,0.2707771459732772,0.16555547524651873,0.20893014579137184,0.2704058961859016,0.05251536485329185,0.10511650206859786,0.24872609399207152,0.03301539229566362,0.23715662859985506,0.05773127532813412,0.02108367076096096,0.2520744928878124,0.02569925940665892,0.01969026638794564,0.09669542351307923,0.3468696038710991,0.3145212746744811,0.25101481028692907,0.13612653023734944,0.20216660291112407,0.10636945048042819,0.1390130511288288,0.0016666667023463998,0.17394831992703877,0.006253834213665075,0.32660438734252345,0.22876787342953886,0.2520926130271234,0.34618887843098506,0.12413358543751966,0.21351111754379842,0.6317118479942805,0.16716426626767464,0.26643646968610046,0.5059062932961021,0.06307236519895773,0.2931015734883958,0.2875747021163257,0.1577741986789282,0.0468296562816454,0.7038096001233693,0.13701221449334133,0.14910095758571631,0.3160534324520929,0.18537602013989754,0.23099391439325742,0.01856510782501736
26,27.0,0.0187730974102382,0.17354900855030256,0.43746422326047824,0.05083729769378842,0.34006427373893533,0.003031596828512741,0.005,0.021156748636661202,0.3695101053216639,0.23744323345739748,0.13864240765568586,1.1166413323668506e-08,0.0393997145734374,0.282747318063021,0.4181720152008045,0.00875315435542,0.21685057254898776,0.02603835637211588,0.11277118732653033,0.2643461889331064,0.6372485326272427,0.13103384836065257,0.07841397818527326,0.02756230452091782,0.1712647289630675,0.27035151109229416,0.17522035109789982,0.2092407489469295,0.2747218295847488,0.05552595438713215,0.10783606405489625,0.24979065859948485,0.03302880466746736,0.23731384872922606,0.05856122532777068,0.023102219112927657,0.2520661167227138,0.02946216936101606,0.01969026639136886,0.10533015696503074,0.3387997743378938,0.3338305987442717,0.2553864738871744,0.1445383892062378,0.20216660291112407,0.10646783533411892,0.14192789879068085,0.0016666667295928295,0.1707407312189926,0.007497839843875975,0.3713071355741439,0.2551838231944837,0.2539767880908944,0.36584336055362743,0.12413160717064971,0.20369908493738734,0.6343283302986948,0.14878790213463552,0.2537580046729528,0.5082550587258209,0.0673187188121117,0.292187652300001,0.23757792366499678,0.15778123825445373,0.08378453903194,0.6771118085051459,0.1361531370487135,0.14910085376651414,0.3160534324520929,0.1853626637112109,0.2301721775386038,0.024218536214674423
27,28.0,0.020679083667741342,0.1838448661858631,0.43763182558291014,0.05079540499151908,0.34217255594068313,0.003030103484714644,0.005,0.02115612454001878,0.3695101053216639,0.23820892560644297,0.13864240765568586,6.106791808337756e-08,0.04304110287860796,0.2855096299085479,0.4273620471193139,0.008750692242838826,0.22225614920119163,0.02810364798486468,0.11477960480275651,0.2735083620491264,0.6490383373766784,0.1308298980348503,0.07841397824058963,0.027562290518817763,0.17219618387782193,0.2703846699112578,0.1887329267239594,0.21784458905542756,0.2771335938240952,0.05557861121934285,0.1095970401336906,0.25101015154269374,0.03305964252395998,0.23629384291684324,0.06220113792656762,0.025187137544445442,0.252058351797322,0.03482558147274788,0.01969026703474574,0.11557436725702719,0.33617405147314894,0.37553678747236313,0.25771248117733947,0.1554350318433219,0.20216660291112407,0.10654270298298299,0.1428631397034716,0.0033805833435693617,0.1682306477981766,0.00873573095122065,0.412766620324574,0.26822838149523104,0.26585054932812013,0.38002154944405814,0.12321995984445551,0.2016886852252467,0.6249050024633684,0.14675613520838632,0.23812758251543267,0.5064952846972033,0.0702163772669971,0.29039000688777306,0.2161091731400043,0.15701320394865959,0.1814464805729998,0.6849991242773342,0.13508186475776646,0.14988154142506468,0.3160534324520929,0.18635355598358608,0.2289340370014039,0.032312872018967265
28,29.0,0.02352256658518656,0.19265002526507818,0.4361351016509397,0.053647312244566855,0.3406978096926129,0.0030273143696610523,0.0049998602091272,0.021155231707280918,0.3695101053216639,0.24011503926137,0.13864240765568586,0.001011224522860608,0.047361180907033916,0.2859835590043543,0.425063973979718,0.01124843256478025,0.22308231005898693,0.02784605108005796,0.11477407252363467,0.28804287883868385,0.6723589225179958,0.136602732212672,0.0794778116844917,0.02981734357420256,0.1772281888766666,0.26927275818869695,0.20586135098483452,0.22287240188701984,0.27763281188385647,0.06476860671864595,0.11021006268221512,0.25235884284924165,0.033091309041529036,0.2352895769069737,0.06394633699536492,0.026189187260887304,0.2520526194883299,0.05824046899453204,0.0207519803540137,0.12783620686861966,0.33134567412284777,0.41020321376685254,0.2600838733546996,0.16706275818909377,0.20216660291112407,0.10657442963133637,0.14599267577860692,0.003380591031440825,0.16618622075470796,0.011201544854360874,0.43958151718096955,0.26929624112770667,0.2905552727043589,0.39610340273651384,0.12234415591685358,0.19948904624036196,0.6273219793917761,0.14159415053176755,0.23702950557159594,0.5078626991080087,0.07862520721416619,0.29048719604280204,0.21916636554261104,0.15530345960803782,0.23034388050269722,0.6918689786346258,0.13515469243253775,0.14988154142506468,0.3160534324520929,0.1870483254056446,0.22603554852175253,0.04985421570284826
